"","ITEM","AREAPLANTED","COUNTY","STATE","DATE","AREAHARVESTED","PRODUCTION_Q","YIELD","P_PRICE","CROP_DEN","P_VALUE","EXP_VAL","IMP_VAL","LABOR_EXP","DOM_CONSUMP","LOC","deltay","deltayhat"
"15343","Corn",61107.53197,"Douglas"," Illinois",2007,60662.37777,700609.6322,11.54932672,4.09,28100,9340538000,9854181311,50379758,2.26,261632000,97.21,-7.284768205,12.68656717
"15344","Corn",78913.70023,"Edgar"," Illinois",2007,78185.26607,888264.5803,11.36102248,4.09,28100,9340538000,9854181311,50379758,2.26,261632000,97.21,-6.153846158,14.03508771
"15345","Corn",14973.36876,"Edwards"," Illinois",2007,14730.55738,104480.7966,7.09279304,4.09,28100,9340538000,9854181311,50379758,2.26,261632000,97.21,-18.91891888,8.82352944
"15346","Corn",37635.76472,"Effingham"," Illinois",2007,36785.92488,353274.2329,9.60351624,4.09,28100,9340538000,9854181311,50379758,2.26,261632000,97.21,-7.526881707,10.71428572
"15347","Corn",65963.75968,"Ford"," Illinois",2007,65680.47973,770933.2453,11.73763096,4.09,28100,9340538000,9854181311,50379758,2.26,261632000,97.21,-7.975460125,14.7887324
"15348","Corn",19829.59647,"Franklin_IL"," Illinois",2007,19060.69375,135193.5582,7.09279304,4.09,28100,9340538000,9854181311,50379758,2.26,261632000,97.21,-28.57142856,39.99999999
"15349","Corn",63535.64583,"Fulton"," Illinois",2007,62969.08593,735155.4562,11.67486288,4.09,28100,9340538000,9854181311,50379758,2.26,261632000,97.21,-4.458598733,18.93939395
"15350","Corn",33993.59394,"Gallatin"," Illinois",2007,33629.37687,312406.015,9.28967584,4.09,28100,9340538000,9854181311,50379758,2.26,261632000,97.21,-17.85714285,16.66666664
"15351","Corn",52204.44784,"Greene_IL"," Illinois",2007,51718.82507,519406.6247,10.0428928,4.09,28100,9340538000,9854181311,50379758,2.26,261632000,97.21,-13.17829456,18.34862384
"15352","Corn",52609.13349,"Grundy_IL"," Illinois",2007,52163.97928,605733.0827,11.6120948,4.09,28100,9340538000,9854181311,50379758,2.26,261632000,97.21,-4.615384628,17.11711714
"15353","Corn",29137.36624,"Hamilton_IL"," Illinois",2007,28854.08629,199222.719,6.9044888,4.09,28100,9340538000,9854181311,50379758,2.26,261632000,97.21,-38.88888888,22.03389831
"15354","Corn",72034.04431,"Hancock_IL"," Illinois",2007,70900.92451,814407.6407,11.48655864,4.09,28100,9340538000,9854181311,50379758,2.26,261632000,97.21,-1.685393249,14.10256411
"15355","Corn",42491.99243,"Henderson"," Illinois",2007,41763.55828,484962.406,11.6120948,4.09,28100,9340538000,9854181311,50379758,2.26,261632000,97.21,-6.666666654,14.13043479
"15356","Corn",104004.21,"Henry_IL"," Illinois",2007,102790.1531,1219416.785,11.86316712,4.09,28100,9340538000,9854181311,50379758,2.26,261632000,97.21,-5.836575837,16.81818177
"15357","Corn",157018.0292,"Iroquois"," Illinois",2007,154589.9153,1727189.596,11.17271824,4.09,28100,9340538000,9854181311,50379758,2.26,261632000,97.21,-6.701030928,17.57575762
"15358","Corn",14568.68312,"Jackson_IL"," Illinois",2007,14406.80886,126600.2845,8.7875312,4.09,28100,9340538000,9854181311,50379758,2.26,261632000,97.21,-25,33.33333333
"15359","Corn",44515.42064,"Jasper_IL"," Illinois",2007,44191.67213,416073.9687,9.415212,4.09,28100,9340538000,9854181311,50379758,2.26,261632000,97.21,-12.72727273,17.02127658
"15360","Corn",22257.71032,"Jefferson_IL"," Illinois",2007,21853.02468,130308.8803,5.9629676,4.09,28100,9340538000,9854181311,50379758,2.26,261632000,97.21,-30.90909092,37.49999998
"15361","Corn",39659.19294,"Jo Daviess"," Illinois",2007,39011.69591,455456.2081,11.67486288,4.09,28100,9340538000,9854181311,50379758,2.26,261632000,97.21,-1.020408183,20.98765433
"15362","Corn",38849.82165,"Kane"," Illinois",2007,38404.66744,448369.2339,11.67486288,4.09,28100,9340538000,9854181311,50379758,2.26,261632000,97.21,-3.125000009,15.66265061
"15363","Corn",87816.78436,"Kankakee"," Illinois",2007,87412.09872,982117.4558,11.23548632,4.09,28100,9340538000,9854181311,50379758,2.26,261632000,97.21,-4.147465438,19.23076923
"15364","Corn",36421.7078,"Kendall"," Illinois",2007,36219.36498,416035.8667,11.48655864,4.09,28100,9340538000,9854181311,50379758,2.26,261632000,97.21,0,21.62162164
"15365","Corn",74057.47252,"Knox_IL"," Illinois",2007,72924.35272,888000.4064,12.17700752,4.09,28100,9340538000,9854181311,50379758,2.26,261632000,97.21,-4.918032787,15.8227848
"15366","Corn",140830.6035,"La Salle"," Illinois",2007,139616.5466,1630004.064,11.67486288,4.09,28100,9340538000,9854181311,50379758,2.26,261632000,97.21,-3.448275857,16.77852348
"15367","Corn",32779.53702,"Lawrence"," Illinois",2007,32577.1942,271959.4595,8.34815464,4.09,28100,9340538000,9854181311,50379758,2.26,261632000,97.21,-16.04938272,17.39130436
"15368","Corn",114121.3511,"Lee_IL"," Illinois",2007,113514.3226,1296763.869,11.42379056,4.09,28100,9340538000,9854181311,50379758,2.26,261632000,97.21,-2.8368794,12.79999994
"15369","Corn",137997.804,"Livingston"," Illinois",2007,137188.4327,1627489.331,11.86316712,4.09,28100,9340538000,9854181311,50379758,2.26,261632000,97.21,-5.571847506,15.98639457
"15370","Corn",94291.75463,"Logan_IL"," Illinois",2007,93684.72617,1158440.866,12.36531176,4.09,28100,9340538000,9854181311,50379758,2.26,261632000,97.21,-2.145922746,17.67676767
"15371","Corn",77294.95766,"Macon"," Illinois",2007,76890.27202,921814.6718,11.98870328,4.09,28100,9340538000,9854181311,50379758,2.26,261632000,97.21,-5.235602092,18.63354038
"15372","Corn",91458.95514,"Macoupin"," Illinois",2007,90649.58385,893314.367,9.85458856,4.09,28100,9340538000,9854181311,50379758,2.26,261632000,97.21,-9.292035402,13.5678392
"15373","Corn",46538.84885,"Madison_IL"," Illinois",2007,46012.75752,366792.8266,7.97154616,4.09,28100,9340538000,9854181311,50379758,2.26,261632000,97.21,-14.78260868,10.57692307
"15374","Corn",29946.73752,"Marion_IL"," Illinois",2007,29703.92614,247972.973,8.34815464,4.09,28100,9340538000,9854181311,50379758,2.26,261632000,97.21,-17.56756757,19.35483868
"15375","Corn",48966.96271,"Marshall_IL"," Illinois",2007,48602.74563,576582.5035,11.86316712,4.09,28100,9340538000,9854181311,50379758,2.26,261632000,97.21,-5.785123976,18.627451
"15376","Corn",65154.38839,"McDonough"," Illinois",2007,64385.48567,779981.203,12.11423944,4.09,28100,9340538000,9854181311,50379758,2.26,261632000,97.21,-0.621118009,10.2739726
"15377","Corn",44515.42064,"McHenry"," Illinois",2007,43422.76941,482424.812,11.10995016,4.09,28100,9340538000,9854181311,50379758,2.26,261632000,97.21,-5.454545448,20.87912087
"15378","Corn",160660.2,"McLean"," Illinois",2007,159446.143,1961593.172,12.30254368,4.09,28100,9340538000,9854181311,50379758,2.26,261632000,97.21,-6.801007592,15.07246377
"15379","Corn",63130.96018,"Mercer"," Illinois",2007,62685.80598,755456.2081,12.05147136,4.09,28100,9340538000,9854181311,50379758,2.26,261632000,97.21,-6.410256407,14.70588235
"15380","Corn",21043.65339,"Monroe_IL"," Illinois",2007,20558.03062,165169.681,8.03431424,4.09,28100,9340538000,9854181311,50379758,2.26,261632000,97.21,-13.46153844,15.55555553
"15381","Corn",77699.6433,"Montgomery_IL"," Illinois",2007,77173.55197,745981.5078,9.66628432,4.09,28100,9340538000,9854181311,50379758,2.26,261632000,97.21,-9.895833331,12.94117647
"15382","Corn",64345.01711,"Morgan"," Illinois",2007,63737.98865,744132.2902,11.67486288,4.09,28100,9340538000,9854181311,50379758,2.26,261632000,97.21,-3.773584901,14.3884892
"15383","Corn",45324.79193,"Moultrie"," Illinois",2007,44879.63772,538048.669,11.98870328,4.09,28100,9340538000,9854181311,50379758,2.26,261632000,97.21,-8.035714286,16.66666668
"15384","Corn",98743.2967,"Ogle"," Illinois",2007,97124.55413,1152204.836,11.86316712,4.09,28100,9340538000,9854181311,50379758,2.26,261632000,97.21,-4.098360664,19.02439025
"15385","Corn",48966.96271,"Peoria"," Illinois",2007,48440.87137,571621.6216,11.80039904,4.09,28100,9340538000,9854181311,50379758,2.26,261632000,97.21,-5.785123976,10.00000001
"15386","Corn",22257.71032,"Perry"," Illinois",2007,21893.49324,108562.7921,4.95867832,4.09,28100,9340538000,9854181311,50379758,2.26,261632000,97.21,-16.36363637,27.90697677
"15387","Corn",65559.07404,"Piatt"," Illinois",2007,65235.32552,777992.278,11.9259352,4.09,28100,9340538000,9854181311,50379758,2.26,261632000,97.21,-3.086419751,14.89361703
"15388","Corn",70819.98739,"Pike"," Illinois",2007,70334.36461,688701.4834,9.79182048,4.09,28100,9340538000,9854181311,50379758,2.26,261632000,97.21,-12,17.44966443
"15389","Corn",18615.53954,"Putnam"," Illinois",2007,18534.60241,217552.3268,11.73763096,4.09,28100,9340538000,9854181311,50379758,2.26,261632000,97.21,-8.695652181,17.94871791
"15390","Corn",26709.25239,"Randolph"," Illinois",2007,25940.34967,203528.2463,7.84601,4.09,28100,9340538000,9854181311,50379758,2.26,261632000,97.21,-18.18181819,17.85714289
"15391","Corn",36826.39344,"Richland"," Illinois",2007,36502.64493,252032.1073,6.9044888,4.09,28100,9340538000,9854181311,50379758,2.26,261632000,97.21,-31.86813186,22.97297298
"15392","Corn",31970.16573,"Rock Island"," Illinois",2007,31646.41722,383372.282,12.11423944,4.09,28100,9340538000,9854181311,50379758,2.26,261632000,97.21,-15.1898734,19.69696966
"15393","Corn",38849.82165,"Saint Clair"," Illinois",2007,38121.3875,294315.1798,7.72047384,4.09,28100,9340538000,9854181311,50379758,2.26,261632000,97.21,-15.62499999,15.66265061
"15394","Corn",21853.02468,"Saline_IL"," Illinois",2007,21529.27617,170270.2703,7.90877808,4.09,28100,9340538000,9854181311,50379758,2.26,261632000,97.21,-25.92592592,34.99999999
"15395","Corn",110479.1803,"Sangamon"," Illinois",2007,109467.4662,1367341.496,12.49084792,4.09,28100,9340538000,9854181311,50379758,2.26,261632000,97.21,-4.029303972,13.74999998
"15396","Corn",30351.42316,"Schuyler"," Illinois",2007,30068.14322,328393.6192,10.92164592,4.09,28100,9340538000,9854181311,50379758,2.26,261632000,97.21,-3.999999979,19.04761902
"15397","Corn",80532.4428,"Shelby_IL"," Illinois",2007,79763.54008,906195.3871,11.36102248,4.09,28100,9340538000,9854181311,50379758,2.26,261632000,97.21,-8.040201011,12.42937853
"15398","Corn",47752.90578,"Stark"," Illinois",2007,47469.62583,578038.0004,12.17700752,4.09,28100,9340538000,9854181311,50379758,2.26,261632000,97.21,-5.932203399,25.53191488
"15399","Corn",72843.4156,"Stephenson"," Illinois",2007,70577.176,806258.8904,11.42379056,4.09,28100,9340538000,9854181311,50379758,2.26,261632000,97.21,-7.777777776,17.64705882
"15400","Corn",70415.30174,"Tazewell"," Illinois",2007,69848.74184,837395.8545,11.98870328,4.09,28100,9340538000,9854181311,50379758,2.26,261632000,97.21,-4.597701139,15.23178808
"15401","Corn",102790.1531,"Vermilion"," Illinois",2007,102183.1247,1154490.957,11.2982544,4.09,28100,9340538000,9854181311,50379758,2.26,261632000,97.21,-9.055118092,11.89427311
"15402","Corn",68391.87353,"Warren_IL"," Illinois",2007,67744.3765,841932.534,12.42807984,4.09,28100,9340538000,9854181311,50379758,2.26,261632000,97.21,-0.591715973,17.3611111
"15403","Corn",42896.67807,"Washington_IL"," Illinois",2007,40792.31273,268847.7952,6.5906484,4.09,28100,9340538000,9854181311,50379758,2.26,261632000,97.21,-19.81132074,21.83908046
"15404","Corn",44110.735,"Wayne_IL"," Illinois",2007,43544.1751,333448.4861,7.65770576,4.09,28100,9340538000,9854181311,50379758,2.26,261632000,97.21,-26.60550458,25.28735633
"15405","Corn",42087.30679,"White"," Illinois",2007,41601.68402,352519.813,8.4736908,4.09,28100,9340538000,9854181311,50379758,2.26,261632000,97.21,-33.65384616,33.33333334
"15406","Corn",102385.4675,"Whiteside"," Illinois",2007,101373.7534,1100805.222,10.85887784,4.09,28100,9340538000,9854181311,50379758,2.26,261632000,97.21,-1.976284574,19.9052133
"15407","Corn",46134.16321,"Will"," Illinois",2007,45769.94613,497010.2621,10.85887784,4.09,28100,9340538000,9854181311,50379758,2.26,261632000,97.21,-13.15789473,22.58064517
"15408","Corn",7689.027202,"Williamson"," Illinois",2007,7608.090073,62080.87787,8.1598504,4.09,28100,9340538000,9854181311,50379758,2.26,261632000,97.21,-31.57894736,46.15384615
"15409","Corn",41277.9355,"Winnebago_IL"," Illinois",2007,40144.81571,446006.9092,11.10995016,4.09,28100,9340538000,9854181311,50379758,2.26,261632000,97.21,-6.862745086,14.60674155
"15410","Corn",69605.93046,"Woodford"," Illinois",2007,69160.77625,885582.1987,12.80468832,4.09,28100,9340538000,9854181311,50379758,2.26,261632000,97.21,-5.23255814,17.00680273
"15411","Corn",79318.38587,"Adams_NE"," Nebraska",2007,78711.35741,878038.0004,11.15388782,4.14,25000,6094080000,9854181311,50379758,2.26,261632000,97.21,-11.2244898,23.27044025
"15412","Corn",86198.04179,"Antelope"," Nebraska",2007,83931.80219,894279.6179,10.65174318,4.14,25000,6094080000,9854181311,50379758,2.26,261632000,97.21,-13.1455399,30.67484663
"15413","Corn",71629.35867,"Boone_NE"," Nebraska",2007,70010.6161,701994.0053,10.02406238,4.14,25000,6094080000,9854181311,50379758,2.26,261632000,97.21,-7.909604519,12.02531645
"15414","Corn",23876.45289,"Box Butte"," Nebraska",2007,22379.11601,222917.09,9.961294296,4.14,25000,6094080000,9854181311,50379758,2.26,261632000,97.21,-12.88135593,26.88172045
"15415","Corn",87412.09872,"Buffalo"," Nebraska",2007,86036.16753,984919.2237,11.44889779,4.14,25000,6094080000,9854181311,50379758,2.26,261632000,97.21,-6.481481492,17.39130436
"15416","Corn",52406.79066,"Burt"," Nebraska",2007,52083.04215,511440.7641,9.816927712,4.14,25000,6094080000,9854181311,50379758,2.26,261632000,97.21,-5.019305012,5.284552837
"15417","Corn",62726.27454,"Boone_NE"," Nebraska",2007,62200.18321,625114.306,10.04916961,4.14,25000,6094080000,9854181311,50379758,2.26,261632000,97.21,-10.96774194,12.31884059
"15418","Corn",51111.79661,"Cass_NE"," Nebraska",2007,50828.51666,407810.9124,8.021760624,4.14,25000,6094080000,9854181311,50379758,2.26,261632000,97.21,-10.53048297,7.033898304
"15419","Corn",73450.44406,"Cedar_NE"," Nebraska",2007,70212.95892,630514.6312,8.982112248,4.14,25000,6094080000,9854181311,50379758,2.26,261632000,97.21,-6.336088161,15.60509553
"15420","Corn",66773.13096,"Chase"," Nebraska",2007,65801.88542,710069.0916,10.78983295,4.14,25000,6094080000,9854181311,50379758,2.26,261632000,97.21,0.606060618,16.1971831
"15421","Corn",8174.649972,"Cherry"," Nebraska",2007,7284.34156,84792.21703,11.64347884,4.14,25000,6094080000,9854181311,50379758,2.26,261632000,97.21,1.485148519,34.66666666
"15422","Corn",71022.33021,"Clay_NE"," Nebraska",2007,69201.24482,722231.2538,10.4383317,4.14,25000,6094080000,9854181311,50379758,2.26,261632000,97.21,-6.552706559,26.2589928
"15423","Corn",45931.82039,"Colfax"," Nebraska",2007,44353.54639,452181.9752,10.19353619,4.14,25000,6094080000,9854181311,50379758,2.26,261632000,97.21,-10.1321586,10.19417475
"15424","Corn",66773.13096,"Cuming"," Nebraska",2007,64587.8285,674431.0099,10.44460851,4.14,25000,6094080000,9854181311,50379758,2.26,261632000,97.21,-5.454545455,7.843137244
"15425","Corn",102385.4675,"Custer"," Nebraska",2007,97852.98828,1002748.425,10.25002746,4.14,25000,6094080000,9854181311,50379758,2.26,261632000,97.21,-2.371541528,17.12962965
"15426","Corn",87007.41307,"Dawson"," Nebraska",2007,85510.0762,980860.0894,11.46772822,4.14,25000,6094080000,9854181311,50379758,2.26,261632000,97.21,-4.651162789,11.97916667
"15427","Corn",42937.14664,"Dixon"," Nebraska",2007,42330.11817,377166.7344,8.91306736,4.14,25000,6094080000,9854181311,50379758,2.26,261632000,97.21,-2.921771911,22.65895955
"15428","Corn",60702.84633,"Dodge"," Nebraska",2007,60176.755,603347.8967,10.02406238,4.14,25000,6094080000,9854181311,50379758,2.26,261632000,97.21,-9.999999995,11.11111111
"15429","Corn",33184.22266,"Dundy"," Nebraska",2007,32374.85138,329963.4221,10.19353619,4.14,25000,6094080000,9854181311,50379758,2.26,261632000,97.21,19.51219514,0.613496929
"15430","Corn",81139.47126,"Fillmore"," Nebraska",2007,80613.37993,894142.4507,11.09111974,4.14,25000,6094080000,9854181311,50379758,2.26,261632000,97.21,-8.728179553,29.35483871
"15431","Corn",31970.16573,"Franklin_NE"," Nebraska",2007,31686.88578,336412.8226,10.61408233,4.14,25000,6094080000,9854181311,50379758,2.26,261632000,97.21,-1.265822778,19.69696966
"15432","Corn",36624.05062,"Furnas"," Nebraska",2007,36138.42785,306901.5444,8.492521224,4.14,25000,6094080000,9854181311,50379758,2.26,261632000,97.21,10.49723757,13.12499999
"15433","Corn",61795.49756,"Gage"," Nebraska",2007,60743.31489,451724.7511,7.43801748,4.14,25000,6094080000,9854181311,50379758,2.26,261632000,97.21,-8.316961353,15.68181818
"15434","Corn",4613.416321,"Garfield"," Nebraska",2007,4046.856422,43118.77667,10.65801998,4.14,25000,6094080000,9854181311,50379758,2.26,261632000,97.21,0.877192978,5.555555548
"15435","Corn",35207.65087,"Gosper"," Nebraska",2007,34479.21672,363381.4265,10.53876063,4.14,25000,6094080000,9854181311,50379758,2.26,261632000,97.21,-3.448275872,22.53521125
"15436","Corn",35612.33651,"Greeley"," Nebraska",2007,34843.43379,338091.8512,9.703945168,4.14,25000,6094080000,9854181311,50379758,2.26,261632000,97.21,-20.45454546,18.91891892
"15437","Corn",82151.18537,"Hall"," Nebraska",2007,81463.21977,952667.1408,11.6936933,4.14,25000,6094080000,9854181311,50379758,2.26,261632000,97.21,-5.911330053,11.53846154
"15438","Corn",88464.28138,"Hamilton_NE"," Nebraska",2007,87978.65861,1018812.233,11.58071076,4.14,25000,6094080000,9854181311,50379758,2.26,261632000,97.21,-8.508691669,22.80898876
"15439","Corn",38040.45037,"Harlan"," Nebraska",2007,37473.89047,373623.2473,9.967571104,4.14,25000,6094080000,9854181311,50379758,2.26,261632000,97.21,-3.19148937,18.9873418
"15440","Corn",26304.56674,"Hayes"," Nebraska",2007,25252.38407,224954.2776,8.906790552,4.14,25000,6094080000,9854181311,50379758,2.26,261632000,97.21,7.692307689,13.04347823
"15441","Corn",23471.76725,"Hitchcock"," Nebraska",2007,23309.89299,181314.7734,7.776965112,4.14,25000,6094080000,9854181311,50379758,2.26,261632000,97.21,-3.448275886,18.36734694
"15442","Corn",76930.74058,"Holt"," Nebraska",2007,74866.84381,826704.43,11.04090527,4.14,25000,6094080000,9854181311,50379758,2.26,261632000,97.21,-8.732246186,32.93706294
"15443","Corn",43301.36372,"Howard_NE"," Nebraska",2007,42734.80382,433920.951,10.15587534,4.14,25000,6094080000,9854181311,50379758,2.26,261632000,97.21,-5.607476651,16.30434785
"15444","Corn",37231.07908,"Jefferson_NE"," Nebraska",2007,36381.23923,346080.573,9.515640928,4.14,25000,6094080000,9854181311,50379758,2.26,261632000,97.21,-3.260869548,13.5802469
"15445","Corn",17806.16826,"Johnson_NE"," Nebraska",2007,17684.76256,145844.3406,8.247725712,4.14,25000,6094080000,9854181311,50379758,2.26,261632000,97.21,-9.090909096,15.78947373
"15446","Corn",70617.64456,"Kearney"," Nebraska",2007,69079.83912,801552.0219,11.60581799,4.14,25000,6094080000,9854181311,50379758,2.26,261632000,97.21,-7.163323772,18.70748299
"15447","Corn",36826.39344,"Keith"," Nebraska",2007,36259.83354,368507.4172,10.16215215,4.14,25000,6094080000,9854181311,50379758,2.26,261632000,97.21,7.692307705,10.97560976
"15448","Corn",5584.661862,"Keya Paha"," Nebraska",2007,4896.696271,48056.7974,9.816927712,4.14,25000,6094080000,9854181311,50379758,2.26,261632000,97.21,-9.42028984,56.81818182
"15449","Corn",54834.90452,"Knox_NE"," Nebraska",2007,52447.25923,453393.6192,8.643164616,4.14,25000,6094080000,9854181311,50379758,2.26,261632000,97.21,-5.535055357,15.81196581
"15450","Corn",52892.41344,"Lancaster"," Nebraska",2007,52366.3221,407086.9742,7.776965112,4.14,25000,6094080000,9854181311,50379758,2.26,261632000,97.21,-8.951798022,8.916666685
"15451","Corn",89030.84128,"Lincoln"," Nebraska",2007,86076.6361,867808.8803,10.08055365,4.14,25000,6094080000,9854181311,50379758,2.26,261632000,97.21,-6.363636363,20.87912087
"15452","Corn",9226.832642,"Logan_NE"," Nebraska",2007,9064.958385,84825.23877,9.358720728,4.14,25000,6094080000,9854181311,50379758,2.26,261632000,97.21,5.263157899,11.21951219
"15453","Corn",61512.21761,"Madison_NE"," Nebraska",2007,59650.66366,586511.8878,9.829481328,4.14,25000,6094080000,9854181311,50379758,2.26,261632000,97.21,-15.78947368,16.92307691
"15454","Corn",59650.66366,"Merrick"," Nebraska",2007,59043.6352,586829.4046,9.936187064,4.14,25000,6094080000,9854181311,50379758,2.26,261632000,97.21,-9.090909099,18.87096775
"15455","Corn",25616.60115,"Morrill"," Nebraska",2007,24240.66997,261199.4513,10.77727934,4.14,25000,6094080000,9854181311,50379758,2.26,261632000,97.21,2.685624006,7.288135587
"15456","Corn",34479.21672,"Nemaha"," Nebraska",2007,34276.87389,306495.1229,8.9444514,4.14,25000,6094080000,9854181311,50379758,2.26,261632000,97.21,-13.14553993,10.64935066
"15457","Corn",35976.55359,"Nuckolls"," Nebraska",2007,35612.33651,333357.0412,9.358720728,4.14,25000,6094080000,9854181311,50379758,2.26,261632000,97.21,0.112485955,12.53164558
"15458","Corn",50504.76815,"Otoe"," Nebraska",2007,50221.4882,390758.9921,7.78324192,4.14,25000,6094080000,9854181311,50379758,2.26,261632000,97.21,-8.653846162,6.666666668
"15459","Corn",17806.16826,"Pawnee"," Nebraska",2007,17482.41974,134850.6401,7.714197032,4.14,25000,6094080000,9854181311,50379758,2.26,261632000,97.21,-11.36363636,10.00000001
"15460","Corn",74057.47252,"Perkins"," Nebraska",2007,73693.25544,672226.1735,9.120202024,4.14,25000,6094080000,9854181311,50379758,2.26,261632000,97.21,2.732240436,12.61538461
"15461","Corn",80532.4428,"Phelps"," Nebraska",2007,79035.10592,986433.1436,12.4782943,4.14,25000,6094080000,9854181311,50379758,2.26,261632000,97.21,-12.56281408,26.75159235
"15462","Corn",57465.36119,"Pierce"," Nebraska",2007,56089.43001,562225.6655,10.02406238,4.14,25000,6094080000,9854181311,50379758,2.26,261632000,97.21,-8.450704215,10.9375
"15463","Corn",89030.84128,"Platte"," Nebraska",2007,86926.47594,928012.599,10.67685041,4.14,25000,6094080000,9854181311,50379758,2.26,261632000,97.21,-12.72727273,11.1111111
"15464","Corn",59488.7894,"Polk_NE"," Nebraska",2007,57910.5154,604508.738,10.4383317,4.14,25000,6094080000,9854181311,50379758,2.26,261632000,97.21,-11.56462584,23.52941176
"15465","Corn",42653.86669,"Richardson"," Nebraska",2007,42168.24392,351696.8096,8.341877832,4.14,25000,6094080000,9854181311,50379758,2.26,261632000,97.21,-11.7647059,15.82417583
"15466","Corn",53013.81913,"Saline_NE"," Nebraska",2007,52851.94487,493263.5643,9.333613496,4.14,25000,6094080000,9854181311,50379758,2.26,261632000,97.21,-7.633587782,20.18348624
"15467","Corn",14730.55738,"Sarpy"," Nebraska",2007,14649.62025,124730.7458,8.511351648,4.14,25000,6094080000,9854181311,50379758,2.26,261632000,97.21,-12.08791211,10.30303035
"15468","Corn",72843.4156,"Saunders"," Nebraska",2007,72155.45,674735.826,9.35244392,4.14,25000,6094080000,9854181311,50379758,2.26,261632000,97.21,-10,5.263157895
"15469","Corn",36704.98775,"Scotts Bluff"," Nebraska",2007,34924.37092,299446.2508,8.574119728,4.14,25000,6094080000,9854181311,50379758,2.26,261632000,97.21,-2.976846764,11.97530864
"15470","Corn",59893.47505,"Seward"," Nebraska",2007,59569.72653,587487.2993,9.860865368,4.14,25000,6094080000,9854181311,50379758,2.26,261632000,97.21,-7.432432442,16.53543308
"15471","Corn",14163.99748,"Sheridan"," Nebraska",2007,12626.19204,120890.063,9.5721322,4.14,25000,6094080000,9854181311,50379758,2.26,261632000,97.21,-1.714285747,25.00000004
"15472","Corn",34802.96523,"Sherman"," Nebraska",2007,34276.87389,362505.0803,10.57642148,4.14,25000,6094080000,9854181311,50379758,2.26,261632000,97.21,-10.46511628,19.44444444
"15473","Corn",5463.25617,"Sioux_NE"," Nebraska",2007,4168.262115,36367.10018,8.72476312,4.14,25000,6094080000,9854181311,50379758,2.26,261632000,97.21,12.59259258,0
"15474","Corn",36866.862,"Stanton"," Nebraska",2007,35895.61646,368007.0108,10.25002746,4.14,25000,6094080000,9854181311,50379758,2.26,261632000,97.21,-6.69593851,17.54838708
"15475","Corn",55846.61862,"Thayer"," Nebraska",2007,55482.40155,598074.5783,10.77727934,4.14,25000,6094080000,9854181311,50379758,2.26,261632000,97.21,-6.521739131,23.2142857
"15476","Corn",32779.53702,"Valley"," Nebraska",2007,31605.94866,310147.8358,9.810650904,4.14,25000,6094080000,9854181311,50379758,2.26,261632000,97.21,-11.11111111,19.11764706
"15477","Corn",36219.36498,"Washington_NE"," Nebraska",2007,35774.21077,320849.4208,8.969558632,4.14,25000,6094080000,9854181311,50379758,2.26,261632000,97.21,-8.379888277,9.146341474
"15478","Corn",49209.77409,"Wayne_NE"," Nebraska",2007,47550.56296,476646.0069,10.02406238,4.14,25000,6094080000,9854181311,50379758,2.26,261632000,97.21,0.328947375,8.571428559
"15479","Corn",29137.36624,"Webster_NE"," Nebraska",2007,28813.61772,268078.1345,9.302229456,4.14,25000,6094080000,9854181311,50379758,2.26,261632000,97.21,0,9.090909077
"15480","Corn",90244.89821,"York"," Nebraska",2007,89597.40118,1024687.563,11.43634418,4.14,25000,6094080000,9854181311,50379758,2.26,261632000,97.21,-8.52017937,16.14583334
"15481","Corn",42087.30679,"Adair"," Iowa",2008,41277.9355,436903.0685,10.60780552,4.1,29250,8974080000,13502267754,94813388,2.37,258041000,107.37,9.134615382,-10.72961374
"15482","Corn",26506.90956,"Adams_IO"," Iowa",2008,25899.8811,254013.4119,9.79182048,4.1,29250,8974080000,13502267754,94813388,2.37,258041000,107.37,9.923664145,-7.7464789
"15483","Corn",31160.79445,"Allamakee"," Iowa",2008,27316.28085,292115.4237,10.6705736,4.1,29250,8974080000,13502267754,94813388,2.37,258041000,107.37,7.792207782,-1.282051275
"15484","Corn",45324.79193,"Audubon"," Iowa",2008,44110.735,500406.4214,11.36102248,4.1,29250,8974080000,13502267754,94813388,2.37,258041000,107.37,2.232142845,-3.862660944
"15485","Corn",79116.04305,"Benton"," Iowa",2008,75878.55791,853485.064,11.23548632,4.1,29250,8974080000,13502267754,94813388,2.37,258041000,107.37,1.023017897,-5.097087375
"15486","Corn",58072.38966,"Black Hawk"," Iowa",2008,56251.30427,584230.8474,10.3567332,4.1,29250,8974080000,13502267754,94813388,2.37,258041000,107.37,5.574912878,-10.31249999
"15487","Corn",66166.1025,"Boone_IO"," Iowa",2008,64142.67429,668055.2733,10.41950128,4.1,29250,8974080000,13502267754,94813388,2.37,258041000,107.37,0.611620792,-2.678571429
"15488","Corn",50788.0481,"Bremer"," Iowa",2008,48764.61989,492786.0191,10.10566088,4.1,29250,8974080000,13502267754,94813388,2.37,258041000,107.37,-2.788844626,-7.380073797
"15489","Corn",72641.07277,"Buchanan"," Iowa",2008,69403.58764,729018.4922,10.48226936,4.1,29250,8974080000,13502267754,94813388,2.37,258041000,107.37,4.178272986,-9.113924052
