,ITEM,AREA_PLANTED,COUNTY,STATE,DATE,AREAHARVESTED,PRODUCTION_Q,YIELD,P_PRICE,CROP_DEN,P_VALUE,EXP_VAL,IMP_VAL,LABOR_EXP,DOM_CONSUMP,LOC,deltay,deltayhat
5182,Corn,94858.31453,Custer, Nebraska,2014,90244.89821,1000101.605,11.08484293,3.77,26200,6039729000,10698810454,159053384,3.16,301837000,175.6,4330.13637,-12747.59777
5262,Corn,77011.67771,Dawson, Nebraska,2014,74785.90668,964412.721,12.89256363,3.77,26200,6039729000,10698810454,159053384,3.16,301837000,175.6,3318.42227,-10279.01531
5342,Corn,48683.68276,Dixon, Nebraska,2014,47712.43722,541937.6143,11.36102248,3.77,26200,6039729000,10698810454,159053384,3.16,301837000,175.6,647.49702,-4006.38785
5422,Corn,62240.65177,Dodge, Nebraska,2014,59124.57233,658631.3757,11.1413342,3.77,26200,6039729000,10698810454,159053384,3.16,301837000,175.6,-4087.32499,-1497.33688
5502,Corn,35693.27364,Dundy, Nebraska,2014,33629.37687,339133.3062,10.08683046,3.77,26200,6039729000,10698810454,159053384,3.16,301837000,175.6,-1052.18267,-1740.14826
5582,Corn,75716.68366,Fillmore, Nebraska,2014,74300.28391,926691.7293,12.4720175,3.77,26200,6039729000,10698810454,159053384,3.16,301837000,175.6,-2387.64529,-5665.59899
5662,Corn,33427.03405,Franklin_NE, Nebraska,2014,32536.72563,346626.7019,10.65174318,3.77,26200,6039729000,10698810454,159053384,3.16,301837000,175.6,323.74851,-728.43415
5742,Corn,35652.80508,Furnas, Nebraska,2014,33588.9083,258052.2251,7.682812992,3.77,26200,6039729000,10698810454,159053384,3.16,301837000,175.6,8296.05566,-4653.88488
5822,Corn,71588.89011,Gage, Nebraska,2014,70334.36461,749085.5517,10.65174318,3.77,26200,6039729000,10698810454,159053384,3.16,301837000,175.6,-1335.46262,-202.34282
5902,Corn,4977.633399,Garfield, Nebraska,2014,4742.915727,40896.15932,8.624334192,3.77,26200,6039729000,10698810454,159053384,3.16,301837000,175.6,-40.468564,-485.622771
5982,Corn,32900.94271,Gosper, Nebraska,2014,32374.85138,380258.0776,11.74390777,3.77,26200,6039729000,10698810454,159053384,3.16,301837000,175.6,2468.58242,-768.90272
6062,Corn,30594.23455,Greeley, Nebraska,2014,29582.52044,327651.9,11.07856612,3.77,26200,6039729000,10698810454,159053384,3.16,301837000,175.6,-80.93713,-3318.42227
6142,Corn,73855.1297,Hall, Nebraska,2014,72438.72995,931314.7734,12.85490278,3.77,26200,6039729000,10698810454,159053384,3.16,301837000,175.6,-2873.26806,-6029.81607
6222,Corn,77214.02053,Hamilton_NE, Nebraska,2014,75757.15222,993903.6781,13.11852872,3.77,26200,6039729000,10698810454,159053384,3.16,301837000,175.6,1133.1198,-8619.80418
6302,Corn,35086.24518,Harlan, Nebraska,2014,33548.43974,345026.4174,10.2814115,3.77,26200,6039729000,10698810454,159053384,3.16,301837000,175.6,4653.88488,-3642.17078
6382,Corn,29096.89767,Hayes, Nebraska,2014,28004.24644,263564.3162,9.408935192,3.77,26200,6039729000,10698810454,159053384,3.16,301837000,175.6,3723.10791,-1173.58837
6462,Corn,22176.77319,Hitchcock, Nebraska,2014,21650.68186,145473.481,6.71618456,3.77,26200,6039729000,10698810454,159053384,3.16,301837000,175.6,2589.98811,-2509.05098
6542,Corn,74340.75247,Holt, Nebraska,2014,72479.19852,771641.9427,10.64546637,3.77,26200,6039729000,10698810454,159053384,3.16,301837000,175.6,-2832.79949,-7891.37003
6622,Corn,43220.42659,Howard_NE, Nebraska,2014,41561.21545,459713.4729,11.0597357,3.77,26200,6039729000,10698810454,159053384,3.16,301837000,175.6,687.96559,-3277.9537
6702,Corn,44394.01495,Jefferson_NE, Nebraska,2014,43746.51792,508941.2721,11.63092522,3.77,26200,6039729000,10698810454,159053384,3.16,301837000,175.6,728.43416,-485.62277
6782,Corn,22217.24176,Johnson_NE, Nebraska,2014,21893.49324,220331.2335,10.06172322,3.77,26200,6039729000,10698810454,159053384,3.16,301837000,175.6,242.81138,-2751.86236
6862,Corn,63535.64583,Kearney, Nebraska,2014,55077.7159,703286.9335,12.76702747,3.77,26200,6039729000,10698810454,159053384,3.16,301837000,175.6,1416.39974,-4815.75914
6942,Corn,39699.6615,Keith, Nebraska,2014,38728.41596,408072.5462,10.53876063,3.77,26200,6039729000,10698810454,159053384,3.16,301837000,175.6,1133.1198,-4168.26211
7022,Corn,7729.495766,Keya Paha, Nebraska,2014,7041.530174,69142.45072,9.816927712,3.77,26200,6039729000,10698810454,159053384,3.16,301837000,175.6,-1294.994055,-80.937128
7102,Corn,59529.25797,Knox_NE, Nebraska,2014,57060.67555,656726.2751,11.51166587,3.77,26200,6039729000,10698810454,159053384,3.16,301837000,175.6,2185.30247,-9631.51828
7182,Corn,54511.156,Lancaster, Nebraska,2014,53742.25328,525375.9398,9.772990056,3.77,26200,6039729000,10698810454,159053384,3.16,301837000,175.6,526.09134,-1780.61683
7262,Corn,79075.57449,Lincoln, Nebraska,2014,77335.42622,867404.999,11.2166559,3.77,26200,6039729000,10698810454,159053384,3.16,301837000,175.6,4087.32498,-7689.0272
7342,Corn,10359.95244,Logan_NE, Nebraska,2014,8053.24428,78185.32818,9.710221976,3.77,26200,6039729000,10698810454,159053384,3.16,301837000,175.6,890.30841,-687.96559
7422,Corn,56939.26986,Madison_NE, Nebraska,2014,55603.80724,638157.8947,11.47400502,3.77,26200,6039729000,10698810454,159053384,3.16,301837000,175.6,930.77697,-4815.75914
7502,Corn,53499.4419,Merrick, Nebraska,2014,51759.29364,595839.2603,11.51166587,3.77,26200,6039729000,10698810454,159053384,3.16,301837000,175.6,-2792.33093,-1092.65123
7582,Corn,26992.53233,Morrill, Nebraska,2014,25531.61717,282666.1248,11.07228931,3.77,26200,6039729000,10698810454,159053384,3.16,301837000,175.6,-445.1542,-728.43416
7662,Corn,33305.62835,Nemaha, Nebraska,2014,32981.87984,366769.9654,11.12250378,3.77,26200,6039729000,10698810454,159053384,3.16,301837000,175.6,445.15421,-1780.61683
7742,Corn,45850.88326,Nuckolls, Nebraska,2014,45162.91767,497053.4444,11.00324442,3.77,26200,6039729000,10698810454,159053384,3.16,301837000,175.6,526.09134,-2913.73663
7822,Corn,54834.90452,Otoe, Nebraska,2014,53701.78472,535307.8642,9.967571104,3.77,26200,6039729000,10698810454,159053384,3.16,301837000,175.6,-2428.11386,971.24554
7902,Corn,24766.7613,Pawnee, Nebraska,2014,24523.94992,231330.0142,9.434042424,3.77,26200,6039729000,10698810454,159053384,3.16,301837000,175.6,-242.81138,647.49702
7982,Corn,85388.6705,Perkins, Nebraska,2014,84417.42496,799278.6019,9.465426464,3.77,26200,6039729000,10698810454,159053384,3.16,301837000,175.6,202.34283,-6070.28464
8062,Corn,67096.87948,Phelps, Nebraska,2014,64547.35993,902204.8364,13.97845142,3.77,26200,6039729000,10698810454,159053384,3.16,301837000,175.6,5746.53612,-5341.85047
8142,Corn,55280.05872,Pierce, Nebraska,2014,51921.16789,576356.4316,11.10367335,3.77,26200,6039729000,10698810454,159053384,3.16,301837000,175.6,2711.39381,-7203.40444
8222,Corn,83527.11655,Platte, Nebraska,2014,82110.7168,1007112.376,12.26488283,3.77,26200,6039729000,10698810454,159053384,3.16,301837000,175.6,566.5599,-2468.58242
8302,Corn,50909.45379,Polk_NE, Nebraska,2014,45972.28895,548668.9697,11.93221201,3.77,26200,6039729000,10698810454,159053384,3.16,301837000,175.6,202.34282,-4370.60493
8382,Corn,44070.26644,Richardson, Nebraska,2014,43584.64366,495529.3639,11.36729929,3.77,26200,6039729000,10698810454,159053384,3.16,301837000,175.6,-1294.99406,-809.37128
8462,Corn,57060.67555,Saline_NE, Nebraska,2014,55968.02432,621443.8122,11.10367335,3.77,26200,6039729000,10698810454,159053384,3.16,301837000,175.6,323.74851,-1982.95965
8542,Corn,13637.90614,Sarpy, Nebraska,2014,13516.50045,167598.0492,12.3966958,3.77,26200,6039729000,10698810454,159053384,3.16,301837000,175.6,-667.73131,-1052.18267
8622,Corn,73045.75842,Saunders, Nebraska,2014,71993.57575,838599.878,11.64975565,3.77,26200,6039729000,10698810454,159053384,3.16,301837000,175.6,283.27995,-1456.86831
8702,Corn,33143.7541,Scotts Bluff, Nebraska,2014,32524.58506,362273.9281,11.1413342,3.77,26200,6039729000,10698810454,159053384,3.16,301837000,175.6,-1456.86832,-4411.0735
8782,Corn,57708.17258,Seward, Nebraska,2014,56939.26986,694091.648,12.18956114,3.77,26200,6039729000,10698810454,159053384,3.16,301837000,175.6,607.02846,-1861.55395
8862,Corn,15620.86579,Sheridan, Nebraska,2014,14083.06035,149105.8728,10.5889751,3.77,26200,6039729000,10698810454,159053384,3.16,301837000,175.6,-2225.77103,-2023.42821
8942,Corn,29987.20609,Sherman, Nebraska,2014,27640.02936,268771.5911,9.722775592,3.77,26200,6039729000,10698810454,159053384,3.16,301837000,175.6,40.46856,-3116.07944
9022,Corn,5463.25617,Sioux_NE, Nebraska,2014,4977.633399,55628.93721,11.17271824,3.77,26200,6039729000,10698810454,159053384,3.16,301837000,175.6,0,-728.434156
9102,Corn,40063.87858,Stanton, Nebraska,2014,36664.51918,411120.7072,11.21037909,3.77,26200,6039729000,10698810454,159053384,3.16,301837000,175.6,1052.18267,-3844.5136
9182,Corn,62281.12033,Thayer, Nebraska,2014,61957.37182,764681.9752,12.34020453,3.77,26200,6039729000,10698810454,159053384,3.16,301837000,175.6,80.93713,566.55989
9262,Corn,30998.92019,Valley, Nebraska,2014,28044.715,297576.712,10.60780552,3.77,26200,6039729000,10698810454,159053384,3.16,301837000,175.6,445.15421,-242.81139
9342,Corn,35571.86795,Washington_NE, Nebraska,2014,33265.15979,332757.5696,10.00523195,3.77,26200,6039729000,10698810454,159053384,3.16,301837000,175.6,809.37128,121.40569
9422,Corn,52002.10502,Wayne_NE, Nebraska,2014,51192.73374,605669.5793,11.83178308,3.77,26200,6039729000,10698810454,159053384,3.16,301837000,175.6,1416.39975,-1659.21114
9502,Corn,33224.69122,Webster_NE, Nebraska,2014,30796.57737,272429.3843,8.844022472,3.77,26200,6039729000,10698810454,159053384,3.16,301837000,175.6,2913.73663,-2347.17673
9582,Corn,88100.06431,York, Nebraska,2014,83891.33363,1040845.357,12.40924942,3.77,26200,6039729000,10698810454,159053384,3.16,301837000,175.6,-1254.52549,-3197.01657
9675,Corn,44313.07782,Adair, Iowa,2014,42208.71248,448409.876,10.62663594,3.71,30800,8783054000,10698810454,NA,3.16,301837000,175.6,1011.71411,-1416.39975
9768,Corn,30553.76599,Adams, Iowa,2014,29906.26896,318888.4373,10.66429679,3.71,30800,8783054000,10698810454,NA,3.16,301837000,175.6,-445.15421,404.68565
9861,Corn,38242.79319,Allamakee, Iowa,2014,32536.72563,358666.9376,11.02207485,3.71,30800,8783054000,10698810454,NA,3.16,301837000,175.6,-1821.08539,2428.11386
9954,Corn,46538.84885,Audubon, Iowa,2014,45648.54044,531421.459,11.64347884,3.71,30800,8783054000,10698810454,NA,3.16,301837000,175.6,-2023.42821,-1618.74257
10047,Corn,78711.35741,Benton, Iowa,2014,77982.92325,907615.3221,11.63720203,3.71,30800,8783054000,10698810454,NA,3.16,301837000,175.6,-202.34282,-607.02846
10140,Corn,60095.81787,Black Hawk, Iowa,2014,58760.35525,609479.7805,10.36928682,3.71,30800,8783054000,10698810454,NA,3.16,301837000,175.6,-1214.05693,404.68565
10233,Corn,66773.13096,Boone, Iowa,2014,66368.44532,753708.5958,11.35474567,3.71,30800,8783054000,10698810454,NA,3.16,301837000,175.6,-404.68564,1214.05692
10326,Corn,50383.36245,Bremer, Iowa,2014,49290.71122,492049.3802,9.98012472,3.71,30800,8783054000,10698810454,NA,3.16,301837000,175.6,-607.02846,-809.37129
10419,Corn,77901.98612,Buchanan, Iowa,2014,77052.14627,818736.0292,10.62663594,3.71,30800,8783054000,10698810454,NA,3.16,301837000,175.6,-404.68564,-2225.77104
10512,Corn,69808.27328,Buena Vista, Iowa,2014,68917.96487,744513.3103,10.80238657,3.71,30800,8783054000,10698810454,NA,3.16,301837000,175.6,-2630.45667,-1821.08539
10605,Corn,70212.95892,Butler_IA, Iowa,2014,68917.96487,725563.9098,10.52620702,3.71,30800,8783054000,10698810454,NA,3.16,301837000,175.6,-6879.65592,404.68564
10698,Corn,73855.1297,Calhoun, Iowa,2014,73126.69555,870173.7451,11.90082797,3.71,30800,8783054000,10698810454,NA,3.16,301837000,175.6,-2225.77103,2428.11385
10791,Corn,77901.98612,Carroll_IA, Iowa,2014,76606.99207,907081.8939,11.83805989,3.71,30800,8783054000,10698810454,NA,3.16,301837000,175.6,-2225.77103,-2023.42821
10884,Corn,54025.53323,Cass, Iowa,2014,53337.56764,581487.5025,10.9028155,3.71,30800,8783054000,10698810454,NA,3.16,301837000,175.6,1416.39975,-2225.77104
10977,Corn,62523.93172,Cedar_IA, Iowa,2014,61876.43469,715200.1625,11.55560353,3.71,30800,8783054000,10698810454,NA,3.16,301837000,175.6,1011.71411,-3844.5136
11070,Corn,74462.15816,Cerro Gordo, Iowa,2014,73571.84975,777204.8364,10.56386786,3.71,30800,8783054000,10698810454,NA,3.16,301837000,175.6,-8296.05566,17199.13979
11163,Corn,62119.24608,Cherokee, Iowa,2014,60945.65772,702347.0839,11.52421949,3.71,30800,8783054000,10698810454,NA,3.16,301837000,175.6,-1214.05693,-1416.39975
11256,Corn,62321.5889,Chickasaw, Iowa,2014,60055.3493,594137.3704,9.892249408,3.71,30800,8783054000,10698810454,NA,3.16,301837000,175.6,-2225.77103,5260.91335
11349,Corn,14811.4945,Clarke, Iowa,2014,13030.87768,132645.8037,10.18098258,3.71,30800,8783054000,10698810454,NA,3.16,301837000,175.6,971.24555,-121.4057
11442,Corn,64952.04557,Clay, Iowa,2014,63009.55449,657640.7234,10.4383317,3.71,30800,8783054000,10698810454,NA,3.16,301837000,175.6,-2023.42821,-2023.42821
11535,Corn,62726.27454,Clayton, Iowa,2014,60136.28643,666963.0156,11.09111974,3.71,30800,8783054000,10698810454,NA,3.16,301837000,175.6,-809.37128,-607.02846
11628,Corn,77901.98612,Clinton_IA, Iowa,2014,75797.62078,937207.8845,12.36531176,3.71,30800,8783054000,10698810454,NA,3.16,301837000,175.6,404.68565,-3642.17078
11721,Corn,86602.72743,Crawford_IA, Iowa,2014,84781.64204,973633.4078,11.48655864,3.71,30800,8783054000,10698810454,NA,3.16,301837000,175.6,1821.08539,-2832.7995
11814,Corn,57060.67555,Dallas, Iowa,2014,56615.52134,694675.8789,12.27115964,3.71,30800,8783054000,10698810454,NA,3.16,301837000,175.6,-1618.74257,-1214.05693
11907,Corn,12828.53486,Decatur, Iowa,2014,11897.75788,122485.2672,10.29396512,3.71,30800,8783054000,10698810454,NA,3.16,301837000,175.6,2144.8339,-2954.20519
12000,Corn,79116.04305,Delaware, Iowa,2014,75878.55791,832909.9776,10.97813719,3.71,30800,8783054000,10698810454,NA,3.16,301837000,175.6,-202.34282,-3844.5136
12093,Corn,28368.46352,Des Moines, Iowa,2014,28044.715,350386.1004,12.49084792,3.71,30800,8783054000,10698810454,NA,3.16,301837000,175.6,283.27995,-364.21708
12186,Corn,38242.79319,Dickinson, Iowa,2014,37352.48478,370199.1465,9.911079832,3.71,30800,8783054000,10698810454,NA,3.16,301837000,175.6,-404.68564,-1821.08539
12279,Corn,59084.10376,Dubuque, Iowa,2014,54187.40749,628759.3985,11.60581799,3.71,30800,8783054000,10698810454,NA,3.16,301837000,175.6,1821.08539,-1416.39975
12372,Corn,48764.61989,Emmet, Iowa,2014,48157.59142,498882.341,10.3567332,3.71,30800,8783054000,10698810454,NA,3.16,301837000,175.6,809.37128,-202.34282
12465,Corn,79318.38587,Fayette, Iowa,2014,77173.55197,827778.9067,10.72706487,3.71,30800,8783054000,10698810454,NA,3.16,301837000,175.6,-2428.11385,3237.48514
12558,Corn,60702.84633,Floyd, Iowa,2014,58234.26391,595204.2268,10.21864342,3.71,30800,8783054000,10698810454,NA,3.16,301837000,175.6,-4249.19924,8700.74131
12651,Corn,84174.61358,Franklin, Iowa,2014,82960.55665,863620.1991,10.40694766,3.71,30800,8783054000,10698810454,NA,3.16,301837000,175.6,-3844.5136,5058.57053
12744,Corn,48359.93424,Fremont, Iowa,2014,47793.37434,574476.7324,12.02008732,3.71,30800,8783054000,10698810454,NA,3.16,301837000,175.6,-2428.11385,0
12837,Corn,70819.98739,Greene_IA, Iowa,2014,69241.71338,787619.3863,11.3735761,3.71,30800,8783054000,10698810454,NA,3.16,301837000,175.6,-607.02847,-4249.19924
12930,Corn,63130.96018,Grundy_IA, Iowa,2014,62726.27454,718299.1262,11.44889779,3.71,30800,8783054000,10698810454,NA,3.16,301837000,175.6,2225.77104,-3035.14232
13023,Corn,46741.19167,Guthrie, Iowa,2014,44515.42064,491998.5775,11.05345889,3.71,30800,8783054000,10698810454,NA,3.16,301837000,175.6,404.68565,-1416.39975
13116,Corn,79318.38587,Hamilton, Iowa,2014,78670.88884,854882.1377,10.86515465,3.71,30800,8783054000,10698810454,NA,3.16,301837000,175.6,-404.68564,-404.68564
13209,Corn,81139.47126,Hancock_IA, Iowa,2014,78266.2032,854247.1042,10.91536911,3.71,30800,8783054000,10698810454,NA,3.16,301837000,175.6,-4046.85642,7284.34156
13302,Corn,75271.52945,Hardin, Iowa,2014,74017.00396,772607.1936,10.4383317,3.71,30800,8783054000,10698810454,NA,3.16,301837000,175.6,1011.7141,-2428.11385
13395,Corn,75271.52945,Harrison, Iowa,2014,74259.81534,750965.2509,10.11193769,3.71,30800,8783054000,10698810454,NA,3.16,301837000,175.6,-3237.48514,-5260.91335
13488,Corn,32941.41128,Henry_IA, Iowa,2014,32415.31994,400096.5251,12.34020453,3.71,30800,8783054000,10698810454,NA,3.16,301837000,175.6,-687.9656,1173.58837
13581,Corn,55239.59016,Howard_IA, Iowa,2014,53944.59611,556822.8002,10.31907235,3.71,30800,8783054000,10698810454,NA,3.16,301837000,175.6,-4249.19924,20436.62493
13674,Corn,57667.70401,Humboldt, Iowa,2014,56372.70996,625889.0469,11.10367335,3.71,30800,8783054000,10698810454,NA,3.16,301837000,175.6,-2630.45667,6272.62745
13767,Corn,51192.73374,Ida, Iowa,2014,50059.61394,596804.5113,11.91965839,3.71,30800,8783054000,10698810454,NA,3.16,301837000,175.6,202.34282,-4046.85642
13860,Corn,49169.30553,Iowa, Iowa,2014,47752.90578,575746.7994,12.05774817,3.71,30800,8783054000,10698810454,NA,3.16,301837000,175.6,809.37128,-404.68564
13953,Corn,46538.84885,Jackson_IA, Iowa,2014,44232.14069,524334.4848,11.85689031,3.71,30800,8783054000,10698810454,NA,3.16,301837000,175.6,1011.71411,202.34282
14046,Corn,69403.58764,Jasper_IA, Iowa,2014,68472.81066,822901.8492,12.02008732,3.71,30800,8783054000,10698810454,NA,3.16,301837000,175.6,404.68564,-809.37128
14139,Corn,29987.20609,Jefferson, Iowa,2014,29542.05188,372485.2672,12.61010727,3.71,30800,8783054000,10698810454,NA,3.16,301837000,175.6,283.27995,-364.21707
14232,Corn,44110.735,Johnson_IA, Iowa,2014,43503.70654,504013.4119,11.58698757,3.71,30800,8783054000,10698810454,NA,3.16,301837000,175.6,1011.71411,-1416.39975
14325,Corn,63535.64583,Jones, Iowa,2014,62362.05746,704988.8234,11.30453121,3.71,30800,8783054000,10698810454,NA,3.16,301837000,175.6,-2630.45668,0
14418,Corn,47752.90578,Keokuk, Iowa,2014,47105.40875,571326.966,12.12679306,3.71,30800,8783054000,10698810454,NA,3.16,301837000,175.6,404.68564,404.68564
14511,Corn,133546.2619,Kossuth, Iowa,2014,131118.1481,1453693.355,11.08484293,3.71,30800,8783054000,10698810454,NA,3.16,301837000,175.6,-4653.8849,8296.0556
14604,Corn,31120.32589,Lee_IA, Iowa,2014,30351.42316,382086.9742,12.59127685,3.71,30800,8783054000,10698810454,NA,3.16,301837000,175.6,-364.21708,768.90273
14697,Corn,61916.90326,Linn, Iowa,2014,60986.12628,673922.9831,11.05345889,3.71,30800,8783054000,10698810454,NA,3.16,301837000,175.6,-809.37129,-3642.17078
14790,Corn,33143.7541,Louisa, Iowa,2014,32779.53702,387141.8411,11.81295266,3.71,30800,8783054000,10698810454,NA,3.16,301837000,175.6,2063.89677,-2873.26806
14883,Corn,74057.47252,Lyon, Iowa,2014,66530.31958,722134.7287,10.85260103,3.71,30800,8783054000,10698810454,NA,3.16,301837000,175.6,-404.68564,-3844.5136
14976,Corn,28489.86921,Madison, Iowa,2014,27923.30931,300421.6623,10.75844891,3.71,30800,8783054000,10698810454,NA,3.16,301837000,175.6,40.46857,-364.21708
15069,Corn,55441.93298,Mahaska, Iowa,2014,54632.5617,651290.3881,11.91965839,3.71,30800,8783054000,10698810454,NA,3.16,301837000,175.6,-809.37128,2225.77103
15162,Corn,33386.56548,Marion_IA, Iowa,2014,31970.16573,344416.7852,10.77100253,3.71,30800,8783054000,10698810454,NA,3.16,301837000,175.6,-1618.74257,1942.49108
15255,Corn,61512.21761,Marshall_IA, Iowa,2014,59893.47505,716165.4135,11.95731924,3.71,30800,8783054000,10698810454,NA,3.16,301837000,175.6,607.02847,-3237.48514
15348,Corn,64749.70275,Mitchell, Iowa,2014,61916.90326,680501.9305,10.99069081,3.71,30800,8783054000,10698810454,NA,3.16,301837000,175.6,-3642.17078,20638.96775
15441,Corn,72438.72995,Monona, Iowa,2014,71022.33021,698308.2707,9.829481328,3.71,30800,8783054000,10698810454,NA,3.16,301837000,175.6,-202.34282,-8498.39849
15534,Corn,13071.34624,Monroe_IA, Iowa,2014,12626.19204,139250.1524,11.02835166,3.71,30800,8783054000,10698810454,NA,3.16,301837000,175.6,-465.388485,566.5599
15627,Corn,37919.04467,Montgomery_IA, Iowa,2014,37312.01621,381909.1648,10.23747385,3.71,30800,8783054000,10698810454,NA,3.16,301837000,175.6,485.62277,-1133.1198
15720,Corn,36826.39344,Muscatine, Iowa,2014,35531.39939,419503.1498,11.80667585,3.71,30800,8783054000,10698810454,NA,3.16,301837000,175.6,-404.68564,0
15813,Corn,68391.87353,O'Brien, Iowa,2014,65761.41686,744208.4942,11.31708482,3.71,30800,8783054000,10698810454,NA,3.16,301837000,175.6,1011.71411,-3035.14232
15906,Corn,53216.16195,Osceola, Iowa,2014,50140.55107,551971.1441,11.00952123,3.71,30800,8783054000,10698810454,NA,3.16,301837000,175.6,-2023.42821,-809.37128
15999,Corn,45729.47757,Page, Iowa,2014,45162.91767,517018.8986,11.44889779,3.71,30800,8783054000,10698810454,NA,3.16,301837000,175.6,-1011.71411,-1214.05693
16092,Corn,77092.61484,Palo Alto, Iowa,2014,75838.08935,783402.7636,10.33162597,3.71,30800,8783054000,10698810454,NA,3.16,301837000,175.6,-4653.88489,6070.28463
16185,Corn,93887.06899,Plymouth, Iowa,2014,87614.44154,1029922.78,11.75646138,3.71,30800,8783054000,10698810454,NA,3.16,301837000,175.6,1821.08539,-5058.57053
16278,Corn,74664.50099,Pocahontas, Iowa,2014,74017.00396,811953.8711,10.97186038,3.71,30800,8783054000,10698810454,NA,3.16,301837000,175.6,607.02846,1821.08539
16371,Corn,33791.25112,Polk_IA, Iowa,2014,33224.69122,378200.569,11.38612971,3.71,30800,8783054000,10698810454,NA,3.16,301837000,175.6,-809.37128,0
16464,Corn,57060.67555,Poweshiek, Iowa,2014,56291.77283,665794.5539,11.82550627,3.71,30800,8783054000,10698810454,NA,3.16,301837000,175.6,1618.74257,-3035.14232
16557,Corn,24240.66997,Ringgold, Iowa,2014,23269.42443,242989.2298,10.44460851,3.71,30800,8783054000,10698810454,NA,3.16,301837000,175.6,-1578.27401,-728.43415
16650,Corn,67784.84507,Sac, Iowa,2014,66206.57106,747002.6417,11.28570078,3.71,30800,8783054000,10698810454,NA,3.16,301837000,175.6,404.68564,-4451.54206
16743,Corn,43706.04936,Scott, Iowa,2014,42775.27238,522251.5749,12.20839156,3.71,30800,8783054000,10698810454,NA,3.16,301837000,175.6,1011.7141,-1618.74257
16836,Corn,73652.78688,Shelby_IA, Iowa,2014,72560.13565,843654.7449,11.62464842,3.71,30800,8783054000,10698810454,NA,3.16,301837000,175.6,-2832.79949,-1821.08539
16929,Corn,103599.5244,Sioux_IA, Iowa,2014,87209.75589,1025629.953,11.76273819,3.71,30800,8783054000,10698810454,NA,3.16,301837000,175.6,1011.7141,-3642.1708
17022,Corn,65963.75968,Story, Iowa,2014,64142.67429,683880.3089,10.66429679,3.71,30800,8783054000,10698810454,NA,3.16,301837000,175.6,607.02846,809.37129
17115,Corn,66368.44532,Tama, Iowa,2014,65316.26265,748958.545,11.46772822,3.71,30800,8783054000,10698810454,NA,3.16,301837000,175.6,2225.77103,-3642.17078
17208,Corn,36340.77067,Taylor, Iowa,2014,35855.1479,402382.6458,11.2229327,3.71,30800,8783054000,10698810454,NA,3.16,301837000,175.6,-1578.274005,-485.62277
17301,Corn,21812.55611,Union, Iowa,2014,20881.77914,230847.3887,11.05345889,3.71,30800,8783054000,10698810454,NA,3.16,301837000,175.6,505.857055,-1780.61683
17394,Corn,21448.33904,Van Buren, Iowa,2014,20962.71627,252895.7529,12.06402498,3.71,30800,8783054000,10698810454,NA,3.16,301837000,175.6,-1659.21114,1821.08539
17487,Corn,27923.30931,Warren_IA, Iowa,2014,26992.53233,287924.2024,10.66429679,3.71,30800,8783054000,10698810454,NA,3.16,301837000,175.6,-1821.08539,930.77698
17580,Corn,48562.27706,Washington, Iowa,2014,46943.5345,563706.5637,12.0075337,3.71,30800,8783054000,10698810454,NA,3.16,301837000,175.6,-809.37128,-1214.05693
17673,Corn,23309.89299,Wayne, Iowa,2014,22500.52171,242786.0191,10.78983295,3.71,30800,8783054000,10698810454,NA,3.16,301837000,175.6,2994.67375,-849.83985
17766,Corn,87412.09872,Webster_IA, Iowa,2014,86400.38461,1030227.596,11.9259352,3.71,30800,8783054000,10698810454,NA,3.16,301837000,175.6,-2630.45668,2428.11386
17859,Corn,54834.90452,Winnebago_IA, Iowa,2014,54066.0018,585958.1386,10.84004742,3.71,30800,8783054000,10698810454,NA,3.16,301837000,175.6,-3642.17078,8700.74131
17952,Corn,67177.81661,Winneshiek, Iowa,2014,60621.9092,662060.5568,10.92164592,3.71,30800,8783054000,10698810454,NA,3.16,301837000,175.6,1214.05692,7486.68439
18045,Corn,90042.55539,Woodbury, Iowa,2014,87412.09872,974039.8293,11.1413342,3.71,30800,8783054000,10698810454,NA,3.16,301837000,175.6,-809.37128,-3844.5136
18138,Corn,51192.73374,Worth, Iowa,2014,49452.58548,563401.7476,11.39240652,3.71,30800,8783054000,10698810454,NA,3.16,301837000,175.6,-5665.59899,14973.36876
18231,Corn,75069.18663,Wright, Iowa,2014,74259.81534,789626.0922,10.63291275,3.71,30800,8783054000,10698810454,NA,3.16,301837000,175.6,-2225.77103,3642.17078
44,Corn,64142.67429,Adams_IL, Illinois,2015,62726.27454,622307.4578,9.923633448,3.69,31750,7426125000,8383295535,283746012,3.28,298844000,179.15,2225.77103,-1011.7141
91,Corn,3945.685012,Alexander, Illinois,2015,3884.982166,40400.83316,10.17784417,3.69,31750,7426125000,8383295535,283746012,3.28,298844000,179.15,-424.9199245,-424.9199245
138,Corn,27397.21798,Boone_IL, Illinois,2015,26952.06377,340276.3666,12.62266089,3.69,31750,7426125000,8383295535,283746012,3.28,298844000,179.15,930.77697,-1456.86831
185,Corn,17441.95118,Brown, Illinois,2015,17239.60836,170138.1833,9.867142176,3.69,31750,7426125000,8383295535,283746012,3.28,298844000,179.15,-607.02846,1092.65124
232,Corn,106027.6383,Bureau, Illinois,2015,105015.9242,1297500.508,12.35275814,3.69,31750,7426125000,8383295535,283746012,3.28,298844000,179.15,4653.8848,-6070.2846
